"BehaviorSpace results (NetLogo 6.2.2)"
"AntsSwarmWars.nlogo"
"3 Swarms - 1"
"08/19/2022 03:16:02:617 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-30","30"
"[run number]","nTrees","spawnChance","randomMap?","spawnRate","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","witherRate","startingCount","initFood","showPA","antWars","nEnergy","week","nFlowers","nBushes","[step]","count workers with [scent = 1]","count workers with [scent = 2]","count workers with [scent = 3]","food1Total","food2Total","food3Total"
"2099","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","36","270","100","50","0","1501","24","9","19","525","415","535"
"2100","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","36","270","100","50","0","1193","24","9","43","435","210","1225"
"2096","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","24","280","100","50","0","1912","31","16","9","1345","740","600"
"2101","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","36","280","80","50","0","1329","38","9","14","1165","425","435"
"2098","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","36","270","80","50","0","1771","13","10","9","770","585","595"
"2104","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","36","280","100","50","0","1379","36","22","9","860","525","405"
"2103","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","36","280","100","50","0","1665","26","12","9","970","450","540"
"2102","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","36","280","80","50","0","1780","33","6","12","1435","470","640"
"2106","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","48","270","80","50","0","1373","34","9","13","675","405","250"
"2105","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","48","270","80","50","0","1764","22","24","9","760","860","480"
"2108","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","48","270","100","50","0","1440","36","9","45","1215","445","1475"
"2113","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","12","270","80","50","0","1511","18","14","9","725","500","220"
"2118","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","12","280","80","50","0","1211","19","18","9","360","400","280"
"2111","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","48","280","100","50","0","1781","10","9","18","530","480","785"
"2107","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","48","270","100","50","0","1770","41","25","9","1335","1025","475"
"2115","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","12","270","100","50","0","1456","19","31","9","665","1150","435"
"2110","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","48","280","80","50","0","1780","32","8","6","1305","660","585"
"2112","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","48","280","100","50","0","1772","16","28","9","740","1310","445"
"2109","0","30","false","2","150","250","false","25","false","12","18","5","45","500","false","48","280","80","50","0","1965","23","9","11","1585","895","605"
"2121","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","24","270","80","50","0","992","28","26","9","625","595","115"
"2114","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","12","270","80","50","0","1770","6","8","18","665","645","800"
"2116","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","12","270","100","50","0","1770","16","15","9","485","755","510"
"2117","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","12","280","80","50","0","1990","15","9","13","930","600","710"
"2120","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","12","280","100","50","0","2000","11","20","10","430","900","480"
"2119","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","12","280","100","50","0","1978","20","18","9","1055","605","590"
"2122","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","24","270","80","50","0","1365","22","19","9","595","580","355"
"2123","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","24","270","100","50","0","1297","9","20","18","275","375","510"
"2126","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","24","280","80","50","0","1338","9","22","25","410","545","545"
"2125","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","24","280","80","50","0","1530","19","9","11","610","375","390"
"2129","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","36","270","80","50","0","1342","26","9","13","740","395","275"
"2127","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","24","280","100","50","0","1664","21","19","9","675","720","490"
"2128","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","24","280","100","50","0","1781","23","18","9","930","650","485"
"2124","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","24","270","100","50","0","2000","20","13","19","1235","690","1000"
"2130","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","36","270","80","50","0","1770","25","8","9","975","550","635"
"2131","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","36","270","100","50","0","1770","14","7","25","570","490","815"
"2137","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","48","270","80","50","0","1531","20","26","9","775","645","370"
"2134","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","36","280","80","50","0","1780","8","30","16","400","1085","600"
"2132","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","36","270","100","50","0","1770","9","22","22","480","805","890"
"2133","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","36","280","80","50","0","1861","24","17","9","1060","815","665"
"2136","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","36","280","100","50","0","1968","10","21","9","465","895","805"
"2142","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","48","280","80","50","0","1221","18","9","31","385","340","900"
"2135","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","36","280","100","50","0","2000","12","21","19","775","1045","800"
"2141","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","48","280","80","50","0","1554","9","22","19","640","570","605"
"2138","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","48","270","80","50","0","1770","17","28","9","810","1205","555"
"2140","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","48","270","100","50","0","2000","11","19","12","430","730","675"
"2139","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","48","270","100","50","0","2000","17","11","23","675","765","955"
"2145","0","30","false","2","150","250","false","25","false","18","6","5","45","500","false","12","270","80","50","0","1851","39","17","9","1380","555","490"
"2144","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","48","280","100","50","0","2000","25","24","28","910","1085","1065"
"2143","0","30","false","2","150","250","false","25","false","18","6","5","35","500","false","48","280","100","50","0","2000","26","19","17","1355","805","905"
"2146","0","30","false","2","150","250","false","25","false","18","6","5","45","500","false","12","270","80","50","0","1770","10","17","9","575","895","685"
"2147","0","30","false","2","150","250","false","25","false","18","6","5","45","500","false","12","270","100","50","0","1770","32","8","14","1230","615","540"
"2154","0","30","false","2","150","250","false","25","false","18","6","5","45","500","false","24","270","80","50","0","1771","15","8","11","900","565","480"
"2149","0","30","false","2","150","250","false","25","false","18","6","5","45","500","false","12","280","80","50","0","1780","11","9","21","555","535","850"
"2148","0","30","false","2","150","250","false","25","false","18","6","5","45","500","false","12","270","100","50","0","2000","24","15","21","890","715","905"
"2155","0","30","false","2","150","250","false","25","false","18","6","5","45","500","false","24","270","100","50","0","1770","32","23","9","955","710","435"
"2152","0","30","false","2","150","250","false","25","false","18","6","5","45","500","false","12","280","100","50","0","2000","22","13","18","875","635","865"
"2153","0","30","false","2","150","250","false","25","false","18","6","5","45","500","false","24","270","80","50","0","1777","36","11","9","1540","630","870"
