"BehaviorSpace results (NetLogo 6.2.2)"
"AntsVariablesTest.nlogo"
"Baseline 2"
"08/18/2022 10:52:15:202 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","nTrees","spawnChance","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","initFood","startingCount","showPA","nEnergy","week","antWars","nFlowers","nBushes","spawnRate","witherRate","[step]","count workers","food1Total","storedFoodTEST","count [bushes in-radius 10] of patch 0 0","count [bushes in-radius 20] of patch 0 0","count [bushes in-radius 30] of patch 0 0"
"1464","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","1711","1","815","60","1","3","5"
"1462","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","1621","1","920","6","1","3","5"
"1465","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","1561","9","1060","10","1","3","5"
"1470","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","1651","1","935","16","1","3","5"
"1466","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","1621","1","1060","12","1","3","5"
"1469","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","1621","3","1115","49","1","3","5"
"1468","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","2000","13","1320","118","1","3","5"
"1471","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","2000","7","2160","11","1","3","5"
"1472","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","2000","2","1745","10","1","3","5"
"1473","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","2000","20","2730","11","1","3","5"
"1474","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","2000","29","2390","10","1","3","5"
"1476","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","2000","32","2085","10","1","3","5"
"1475","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","2000","29","2480","172","1","3","5"
"1486","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","1616","2","730","9","1","3","5"
"1488","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","1441","2","650","2","1","3","5"
"1490","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","1246","3","915","3","1","3","5"
"1477","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","2000","31","3185","10","1","3","5"
"1478","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","2000","75","4740","32","1","3","5"
"1487","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","2000","1","845","10","1","3","5"
"1489","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","1716","1","1085","5","1","3","5"
"1480","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","2000","62","4540","10","1","3","5"
"1482","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","2000","81","5225","10","1","3","5"
"1491","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","1946","1","1110","12","1","3","5"
"1485","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","2000","93","5275","36","1","3","5"
"1479","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","2000","169","5595","10","1","3","5"
"1492","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","1666","1","1210","3","1","3","5"
"1493","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","1696","2","905","4","1","3","5"
"1494","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","1681","2","1090","6","1","3","5"
"1483","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","2000","151","5990","10","1","3","5"
"1496","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","1691","1","920","0","1","3","5"
"1484","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","2000","189","6270","10","1","3","5"
"1481","25","30","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","2000","199","6440","10","1","3","5"
"1495","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","2000","7","1470","118","1","3","5"
"1497","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","2000","4","1010","48","1","3","5"
"1498","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","2000","2","1620","10","1","3","5"
"1499","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","2000","4","1725","55","1","3","5"
"1500","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","2000","30","2990","10","1","3","5"
"1501","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","2000","5","1860","38","1","3","5"
"1502","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","2000","22","2675","10","1","3","5"
"1513","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","12","1280","10","1","3","5"
"1503","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","2000","95","4000","10","1","3","5"
"1515","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","5","955","9","1","3","5"
"1514","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","13","1450","10","1","3","5"
"1504","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","2000","203","5335","343","1","3","5"
"1505","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","2000","149","4510","49","1","3","5"
"1516","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","10","1525","20","1","3","5"
"1506","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","2000","214","5270","49","1","3","5"
"1508","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","2000","129","4600","50","1","3","5"
"1517","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","15","1250","10","1","3","5"
"1512","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","2000","204","5520","49","1","3","5"
"1509","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","2000","212","6125","801","1","3","5"
"1510","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","2000","161","4955","46","1","3","5"
"1518","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","5","1130","28","1","3","5"
"1507","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","2000","226","5410","50","1","3","5"
"1519","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","23","1280","10","1","3","5"
"1520","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","47","1815","110","1","3","5"
"1521","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","16","1380","10","1","3","5"
"1522","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","2000","49","2340","613","1","3","5"
"1511","25","30","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","2000","224","5755","49","1","3","5"
"1532","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","1001","50","2490","2007","1","3","5"
"1523","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","2000","51","3110","1197","1","3","5"
"1525","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","5","2000","52","2445","653","1","3","5"
"1526","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","5","2000","53","2855","1299","1","3","5"
"1536","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","918","49","2290","2002","1","3","5"
"1531","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","1346","50","2930","2017","1","3","5"
"1534","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","1043","46","2520","2005","1","3","5"
"1533","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","989","48","2500","2003","1","3","5"
"1537","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","10","940","49","2400","2004","1","3","5"
"1535","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","1089","46","2610","2012","1","3","5"
"1524","25","30","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","2000","51","3200","1443","1","3","5"
